,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,total_mos,tmax_1,tmin_1,tavg_1,dewpoint_1,wetbulb_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,latitude_1,longitude_1,tmax_2,tmin_2,tavg_2,dewpoint_2,wetbulb_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,latitude_2,longitude_2,tempmax_avg,tempmin_avg,temp_avg,dewpoint_avg,wetbulb_avg,precip_avg,stnpressure_avg
2103,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2104,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2105,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2106,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2107,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2108,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2109,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2110,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2111,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2112,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2113,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2114,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2115,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2116,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2117,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2118,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2119,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2120,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2121,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,1000,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2122,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,48,0,2007,8,98,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2123,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,98,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2124,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,39,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2125,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2126,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2127,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2128,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2129,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2130,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2131,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2132,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,45,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2133,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2134,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2135,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2136,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2137,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2138,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2139,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,37,0,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2140,2007-08-16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,2007,8,821,77,65,71.0,64,5.7,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933,77,67,72.0,65,5.7,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752,77.0,66.0,71.5,64.5,5.7,0.0,29.305
2141,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,121,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2142,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,25,0,2007,8,121,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2143,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,46,0,2007,8,121,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2144,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2145,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2146,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,42,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2147,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2148,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2149,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2150,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2151,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2152,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2153,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,43,1,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2154,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,45,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2155,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2156,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2157,2007-08-17,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,21,0,2007,8,651,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2158,2007-08-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,21,0,2007,8,56,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2159,2007-08-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,35,0,2007,8,56,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2160,2007-08-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,34,0,2007,8,50,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
2161,2007-08-17,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,16,0,2007,8,50,79,60,70.0,54,6.8,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933,80,65,73.0,54,7.4,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752,79.5,62.5,71.5,54.0,7.1,0.0,29.435000000000002
